t_wall_s,elapsed_s,side,cam,temp_c
1783407131.1,787.2,right,2,32.77
1783407131.1,787.2,right,3,35.25
1783407131.1,787.2,right,4,34.25
1783407131.1,787.2,right,5,33.60
1783407131.1,787.2,right,6,33.32
1783407131.1,787.2,right,7,32.21
1783407136.1,792.2,left,imu,44.58
1783407136.1,792.2,left,0,41.44
1783407136.1,792.2,left,1,43.34
1783407136.1,792.2,left,2,45.78
1783407136.1,792.2,left,3,43.63
1783407136.1,792.2,left,4,43.90
1783407136.1,792.2,left,5,46.22
1783407136.1,792.2,left,6,45.68
1783407136.1,792.2,left,7,44.29
1783407136.1,792.2,right,imu,30.15
1783407136.1,792.2,right,0,27.26
1783407136.1,792.2,right,1,29.25
1783407136.1,792.2,right,2,32.85
1783407136.1,792.2,right,3,35.25
1783407136.1,792.2,right,4,34.17
1783407136.1,792.2,right,5,33.60
1783407136.1,792.2,right,6,33.32
1783407136.1,792.2,right,7,32.21
1783407141.2,797.3,left,imu,44.58
1783407141.2,797.3,left,0,41.44
1783407141.2,797.3,left,1,43.26
1783407141.2,797.3,left,2,45.70
1783407141.2,797.3,left,3,43.48
1783407141.2,797.3,left,4,43.90
1783407141.2,797.3,left,5,46.14
1783407141.2,797.3,left,6,45.61
1783407141.2,797.3,left,7,44.21
1783407141.2,797.3,right,imu,30.01
1783407141.2,797.3,right,0,27.26
1783407141.2,797.3,right,1,29.25
1783407141.2,797.3,right,2,32.77
1783407141.2,797.3,right,3,35.25
1783407141.2,797.3,right,4,34.17
1783407141.2,797.3,right,5,33.53
1783407141.2,797.3,right,6,33.32
1783407141.2,797.3,right,7,32.14
1783407146.2,802.3,left,imu,44.48
1783407146.2,802.3,left,0,41.37
1783407146.2,802.3,left,1,43.18
1783407146.2,802.3,left,2,45.63
1783407146.2,802.3,left,3,43.48
1783407146.2,802.3,left,4,43.67
1783407146.2,802.3,left,5,46.07
1783407146.2,802.3,left,6,45.61
1783407146.2,802.3,left,7,44.13
1783407146.2,802.3,right,imu,30.20
1783407146.2,802.3,right,0,27.26
1783407146.2,802.3,right,1,29.25
1783407146.2,802.3,right,2,32.70
1783407146.2,802.3,right,3,35.17
1783407146.2,802.3,right,4,34.17
1783407146.2,802.3,right,5,33.53
1783407146.2,802.3,right,6,33.25
1783407146.2,802.3,right,7,32.21
1783407151.3,807.4,left,imu,44.10
1783407151.3,807.4,left,0,41.37
1783407151.3,807.4,left,1,43.18
1783407151.3,807.4,left,2,45.55
1783407151.3,807.4,left,3,43.93
1783407151.3,807.4,left,4,43.90
1783407151.3,807.4,left,5,46.07
1783407151.3,807.4,left,6,45.53
1783407151.3,807.4,left,7,44.06
1783407151.3,807.4,right,imu,30.06
1783407151.3,807.4,right,0,27.26
1783407151.3,807.4,right,1,29.25
1783407151.3,807.4,right,2,32.70
1783407151.3,807.4,right,3,35.17
1783407151.3,807.4,right,4,34.17
1783407151.3,807.4,right,5,33.53
1783407151.3,807.4,right,6,33.25
1783407151.3,807.4,right,7,32.14
1783407156.3,812.4,left,imu,44.43
1783407156.3,812.4,left,0,41.29
1783407156.3,812.4,left,1,43.11
1783407156.3,812.4,left,2,45.55
1783407156.3,812.4,left,3,43.71
1783407156.3,812.4,left,4,43.82
1783407156.3,812.4,left,5,46.00
1783407156.3,812.4,left,6,45.53
1783407156.3,812.4,left,7,44.06
1783407156.3,812.4,right,imu,30.15
1783407156.3,812.4,right,0,27.18
1783407156.3,812.4,right,1,29.25
1783407156.3,812.4,right,2,32.70
1783407156.3,812.4,right,3,35.17
1783407156.3,812.4,right,4,34.17
1783407156.3,812.4,right,5,33.45
1783407156.3,812.4,right,6,33.17
1783407156.3,812.4,right,7,32.14
1783407161.3,817.5,left,imu,44.29
1783407161.3,817.5,left,0,41.29
1783407161.3,817.5,left,1,43.11
1783407161.3,817.5,left,2,45.48
1783407161.3,817.5,left,3,43.71
1783407161.3,817.5,left,4,43.60
1783407161.3,817.5,left,5,45.92
1783407161.3,817.5,left,6,45.53
1783407161.3,817.5,left,7,44.06
1783407161.3,817.5,right,imu,30.15
1783407161.3,817.5,right,0,27.18
1783407161.3,817.5,right,1,29.25
1783407161.3,817.5,right,2,32.70
1783407161.3,817.5,right,3,35.09
1783407161.3,817.5,right,4,34.09
1783407161.3,817.5,right,5,33.45
1783407161.3,817.5,right,6,33.17
1783407161.3,817.5,right,7,32.14
1783407166.4,822.5,left,imu,44.39
1783407166.4,822.5,left,0,41.29
1783407166.4,822.5,left,1,43.04
1783407166.4,822.5,left,2,45.40
1783407166.4,822.5,left,3,43.26
1783407166.4,822.5,left,4,43.60
1783407166.4,822.5,left,5,45.92
1783407166.4,822.5,left,6,45.46
1783407166.4,822.5,left,7,43.98
1783407166.4,822.5,right,imu,30.15
1783407166.4,822.5,right,0,27.26
1783407166.4,822.5,right,1,29.18
1783407166.4,822.5,right,2,32.62
1783407166.4,822.5,right,3,35.09
1783407166.4,822.5,right,4,34.09
1783407166.4,822.5,right,5,33.38
1783407166.4,822.5,right,6,33.17
1783407166.4,822.5,right,7,32.14
1783407171.4,827.6,left,imu,44.10
1783407171.4,827.6,left,0,41.21
1783407171.4,827.6,left,1,43.04
1783407171.4,827.6,left,2,45.40
1783407171.4,827.6,left,3,43.26
1783407171.4,827.6,left,4,43.45
1783407171.4,827.6,left,5,45.84
1783407171.4,827.6,left,6,45.38
1783407171.4,827.6,left,7,43.98
1783407171.4,827.6,right,imu,29.82
1783407171.4,827.6,right,0,27.18
1783407171.4,827.6,right,1,29.18
1783407171.4,827.6,right,2,32.62
1783407171.4,827.6,right,3,35.09
1783407171.4,827.6,right,4,34.09
1783407171.4,827.6,right,5,33.38
1783407171.4,827.6,right,6,33.17
1783407171.4,827.6,right,7,32.06
1783407176.5,832.6,left,imu,43.96
1783407176.5,832.6,left,0,41.14
1783407176.5,832.6,left,1,42.96
1783407176.5,832.6,left,2,45.33
1783407176.5,832.6,left,3,43.41
1783407176.5,832.6,left,4,43.45
1783407176.5,832.6,left,5,45.77
1783407176.5,832.6,left,6,45.30
1783407176.5,832.6,left,7,43.83
1783407176.5,832.6,right,imu,30.15
1783407176.5,832.6,right,0,27.26
1783407176.5,832.6,right,1,29.11
1783407176.5,832.6,right,2,32.62
1783407176.5,832.6,right,3,35.02
1783407176.5,832.6,right,4,34.02
1783407176.5,832.6,right,5,33.38
1783407176.5,832.6,right,6,33.17
1783407176.5,832.6,right,7,32.06
1783407181.5,837.7,left,imu,44.39
1783407181.5,837.7,left,0,41.14
1783407181.5,837.7,left,1,42.96
1783407181.5,837.7,left,2,45.25
1783407181.5,837.7,left,3,43.11
1783407181.5,837.7,left,4,43.52
1783407181.5,837.7,left,5,45.77
1783407181.5,837.7,left,6,45.30
1783407181.5,837.7,left,7,43.83
1783407181.5,837.7,right,imu,30.20
1783407181.5,837.7,right,0,27.26
1783407181.5,837.7,right,1,29.11
1783407181.5,837.7,right,2,32.62
1783407181.5,837.7,right,3,35.02
1783407181.5,837.7,right,4,34.02
1783407181.5,837.7,right,5,33.38
1783407181.5,837.7,right,6,33.17
1783407181.5,837.7,right,7,31.98
1783407186.6,842.7,left,imu,44.05
1783407186.6,842.7,left,0,41.06
1783407186.6,842.7,left,1,42.88
1783407186.6,842.7,left,2,45.25
1783407186.6,842.7,left,3,43.18
1783407186.6,842.7,left,4,43.52
1783407186.6,842.7,left,5,45.77
1783407186.6,842.7,left,6,45.30
1783407186.6,842.7,left,7,43.83
1783407186.6,842.7,right,imu,29.87
1783407186.6,842.7,right,0,27.26
1783407186.6,842.7,right,1,29.11
1783407186.6,842.7,right,2,32.62
1783407186.6,842.7,right,3,35.02
1783407186.6,842.7,right,4,33.94
1783407186.6,842.7,right,5,33.30
1783407186.6,842.7,right,6,33.09
1783407186.6,842.7,right,7,31.91
1783407191.6,847.8,left,imu,44.05
1783407191.6,847.8,left,0,41.06
1783407191.6,847.8,left,1,42.88
1783407191.6,847.8,left,2,45.18
1783407191.6,847.8,left,3,43.03
1783407191.6,847.8,left,4,43.22
1783407191.6,847.8,left,5,45.70
1783407191.6,847.8,left,6,45.23
1783407191.6,847.8,left,7,43.75
1783407191.6,847.8,right,imu,30.01
1783407191.6,847.8,right,0,27.26
1783407191.6,847.8,right,1,29.11
1783407191.6,847.8,right,2,32.62
1783407191.6,847.8,right,3,34.94
1783407191.6,847.8,right,4,33.94
1783407191.6,847.8,right,5,33.23
1783407191.6,847.8,right,6,33.09
1783407191.6,847.8,right,7,31.98
1783407196.7,852.8,left,imu,43.96
1783407196.7,852.8,left,0,40.98
1783407196.7,852.8,left,1,42.80
1783407196.7,852.8,left,2,45.18
1783407196.7,852.8,left,3,43.03
1783407196.7,852.8,left,4,43.52
1783407196.7,852.8,left,5,45.62
1783407196.7,852.8,left,6,45.23
1783407196.7,852.8,left,7,43.68
1783407196.7,852.8,right,imu,30.25
1783407196.7,852.8,right,0,27.18
1783407196.7,852.8,right,1,29.11
1783407196.7,852.8,right,2,32.55
1783407196.7,852.8,right,3,34.94
1783407196.7,852.8,right,4,33.94
1783407196.7,852.8,right,5,33.23
1783407196.7,852.8,right,6,33.09
1783407196.7,852.8,right,7,31.91
1783407201.7,857.8,left,imu,44.05
1783407201.7,857.8,left,0,40.98
1783407201.7,857.8,left,1,42.80
1783407201.7,857.8,left,2,45.18
1783407201.7,857.8,left,3,42.73
1783407201.7,857.8,left,4,43.30
1783407201.7,857.8,left,5,45.62
1783407201.7,857.8,left,6,45.23
1783407201.7,857.8,left,7,43.68
1783407201.7,857.8,right,imu,30.06
1783407201.7,857.8,right,0,27.18
1783407201.7,857.8,right,1,29.18
1783407201.7,857.8,right,2,32.55
1783407201.7,857.8,right,3,34.87
1783407201.7,857.8,right,4,33.87
1783407201.7,857.8,right,5,33.23
1783407201.7,857.8,right,6,33.02
1783407201.7,857.8,right,7,31.91
1783407206.8,862.9,left,imu,43.91
1783407206.8,862.9,left,0,40.91
1783407206.8,862.9,left,1,42.66
1783407206.8,862.9,left,2,45.10
1783407206.8,862.9,left,3,42.73
1783407206.8,862.9,left,4,43.37
1783407206.8,862.9,left,5,45.54
1783407206.8,862.9,left,6,45.08
1783407206.8,862.9,left,7,43.60
1783407206.8,862.9,right,imu,30.15
1783407206.8,862.9,right,0,27.26
1783407206.8,862.9,right,1,29.11
1783407206.8,862.9,right,2,32.55
1783407206.8,862.9,right,3,34.87
1783407206.8,862.9,right,4,33.87
1783407206.8,862.9,right,5,33.23
1783407206.8,862.9,right,6,33.02
1783407206.8,862.9,right,7,31.91
1783407211.8,867.9,left,imu,43.86
1783407211.8,867.9,left,0,40.91
1783407211.8,867.9,left,1,42.66
1783407211.8,867.9,left,2,45.02
1783407211.8,867.9,left,3,43.11
1783407211.8,867.9,left,4,42.84
1783407211.8,867.9,left,5,45.54
1783407211.8,867.9,left,6,45.08
1783407211.8,867.9,left,7,43.53
1783407211.8,867.9,right,imu,29.72
1783407211.8,867.9,right,0,27.18
1783407211.8,867.9,right,1,29.11
1783407211.8,867.9,right,2,32.55
1783407211.8,867.9,right,3,34.87
1783407211.8,867.9,right,4,33.87
1783407211.8,867.9,right,5,33.15
1783407211.8,867.9,right,6,32.94
1783407211.8,867.9,right,7,31.83
1783407216.8,873.0,left,imu,43.96
1783407216.8,873.0,left,0,40.84
1783407216.8,873.0,left,1,42.66
1783407216.8,873.0,left,2,44.95
1783407216.8,873.0,left,3,43.18
1783407216.8,873.0,left,4,43.22
1783407216.8,873.0,left,5,45.47
1783407216.8,873.0,left,6,45.00
1783407216.8,873.0,left,7,43.53
1783407216.8,873.0,right,imu,30.01
1783407216.8,873.0,right,0,27.18
1783407216.8,873.0,right,1,29.11
1783407216.8,873.0,right,2,32.55
1783407216.8,873.0,right,3,34.87
1783407216.8,873.0,right,4,33.87
1783407216.8,873.0,right,5,33.15
1783407216.8,873.0,right,6,32.94
1783407216.8,873.0,right,7,31.91
1783407221.9,878.0,left,imu,43.76
1783407221.9,878.0,left,0,40.76
1783407221.9,878.0,left,1,42.58
1783407221.9,878.0,left,2,45.02
1783407221.9,878.0,left,3,42.88
1783407221.9,878.0,left,4,42.99
1783407221.9,878.0,left,5,45.39
1783407221.9,878.0,left,6,44.93
1783407221.9,878.0,left,7,43.45
1783407221.9,878.0,right,imu,30.01
1783407221.9,878.0,right,0,27.11
1783407221.9,878.0,right,1,29.11
1783407221.9,878.0,right,2,32.55
1783407221.9,878.0,right,3,34.79
1783407221.9,878.0,right,4,33.87
1783407221.9,878.0,right,5,33.15
1783407221.9,878.0,right,6,32.94
1783407221.9,878.0,right,7,31.83
1783407226.9,883.1,left,imu,43.86
1783407226.9,883.1,left,0,40.76
1783407226.9,883.1,left,1,42.50
1783407226.9,883.1,left,2,44.95
1783407226.9,883.1,left,3,42.88
1783407226.9,883.1,left,4,43.14
1783407226.9,883.1,left,5,45.39
1783407226.9,883.1,left,6,44.93
1783407226.9,883.1,left,7,43.38
1783407226.9,883.1,right,imu,29.72
1783407226.9,883.1,right,0,27.03
1783407226.9,883.1,right,1,29.11
1783407226.9,883.1,right,2,32.55
1783407226.9,883.1,right,3,34.79
1783407226.9,883.1,right,4,33.79
1783407226.9,883.1,right,5,33.15
1783407226.9,883.1,right,6,32.94
1783407226.9,883.1,right,7,31.83
1783407232.0,888.1,left,imu,43.86
1783407232.0,888.1,left,0,40.76
1783407232.0,888.1,left,1,42.50
1783407232.0,888.1,left,2,44.88
1783407232.0,888.1,left,3,42.73
1783407232.0,888.1,left,4,43.07
1783407232.0,888.1,left,5,45.32
1783407232.0,888.1,left,6,44.93
1783407232.0,888.1,left,7,43.45
1783407232.0,888.1,right,imu,29.87
1783407232.0,888.1,right,0,27.03
1783407232.0,888.1,right,1,29.18
1783407232.0,888.1,right,2,32.55
1783407232.0,888.1,right,3,34.79
1783407232.0,888.1,right,4,33.79
1783407232.0,888.1,right,5,33.15
1783407232.0,888.1,right,6,32.94
1783407232.0,888.1,right,7,31.83
1783407237.0,893.2,left,imu,43.91
1783407237.0,893.2,left,0,40.68
1783407237.0,893.2,left,1,42.50
1783407237.0,893.2,left,2,44.88
1783407237.0,893.2,left,3,42.65
1783407237.0,893.2,left,4,43.30
1783407237.0,893.2,left,5,45.24
1783407237.0,893.2,left,6,44.85
1783407237.0,893.2,left,7,43.38
1783407237.0,893.2,right,imu,30.01
1783407237.0,893.2,right,0,27.03
1783407237.0,893.2,right,1,29.11
1783407237.0,893.2,right,2,32.55
1783407237.0,893.2,right,3,34.71
1783407237.0,893.2,right,4,33.71
1783407237.0,893.2,right,5,33.08
1783407237.0,893.2,right,6,32.94
1783407237.0,893.2,right,7,31.76
1783407242.1,898.2,left,imu,43.57
1783407242.1,898.2,left,0,40.61
1783407242.1,898.2,left,1,42.43
1783407242.1,898.2,left,2,44.80
1783407242.1,898.2,left,3,42.58
1783407242.1,898.2,left,4,42.92
1783407242.1,898.2,left,5,45.17
1783407242.1,898.2,left,6,44.77
1783407242.1,898.2,left,7,43.38
1783407242.1,898.2,right,imu,29.87
1783407242.1,898.2,right,0,27.11
1783407242.1,898.2,right,1,29.18
1783407242.1,898.2,right,2,32.47
1783407242.1,898.2,right,3,34.64
1783407242.1,898.2,right,4,33.71
1783407242.1,898.2,right,5,33.00
1783407242.1,898.2,right,6,32.87
1783407242.1,898.2,right,7,31.76
1783407247.1,903.3,left,imu,43.86
1783407247.1,903.3,left,0,40.61
1783407247.1,903.3,left,1,42.43
1783407247.1,903.3,left,2,44.80
1783407247.1,903.3,left,3,41.67
1783407247.1,903.3,left,4,42.77
1783407247.1,903.3,left,5,45.17
1783407247.1,903.3,left,6,44.77
1783407247.1,903.3,left,7,43.30
1783407247.1,903.3,right,imu,30.15
1783407247.1,903.3,right,0,27.03
1783407247.1,903.3,right,1,29.18
1783407247.1,903.3,right,2,32.47
1783407247.1,903.3,right,3,34.71
1783407247.1,903.3,right,4,33.71
1783407247.1,903.3,right,5,33.00
1783407247.1,903.3,right,6,32.87
1783407247.1,903.3,right,7,31.76
1783407252.2,908.3,left,imu,43.72
1783407252.2,908.3,left,0,40.53
1783407252.2,908.3,left,1,42.35
1783407252.2,908.3,left,2,44.72
1783407252.2,908.3,left,3,42.65
1783407252.2,908.3,left,4,42.92
1783407252.2,908.3,left,5,45.09
1783407252.2,908.3,left,6,44.70
1783407252.2,908.3,left,7,43.30
1783407252.2,908.3,right,imu,30.01
1783407252.2,908.3,right,0,27.11
1783407252.2,908.3,right,1,29.11
1783407252.2,908.3,right,2,32.55
1783407252.2,908.3,right,3,34.64
1783407252.2,908.3,right,4,33.71
1783407252.2,908.3,right,5,33.00
1783407252.2,908.3,right,6,32.87
1783407252.2,908.3,right,7,31.76
1783407257.2,913.3,left,imu,43.67
1783407257.2,913.3,left,0,40.46
1783407257.2,913.3,left,1,42.35
1783407257.2,913.3,left,2,44.65
1783407257.2,913.3,left,3,42.58
1783407257.2,913.3,left,4,42.77
1783407257.2,913.3,left,5,45.09
1783407257.2,913.3,left,6,44.62
1783407257.2,913.3,left,7,43.22
1783407257.2,913.3,right,imu,30.01
1783407257.2,913.3,right,0,27.03
1783407257.2,913.3,right,1,29.11
1783407257.2,913.3,right,2,32.47
1783407257.2,913.3,right,3,34.64
1783407257.2,913.3,right,4,33.64
1783407257.2,913.3,right,5,33.08
1783407257.2,913.3,right,6,32.87
1783407257.2,913.3,right,7,31.76
1783407262.3,918.4,left,imu,43.43
1783407262.3,918.4,left,0,40.46
1783407262.3,918.4,left,1,42.27
1783407262.3,918.4,left,2,44.65
1783407262.3,918.4,left,3,42.43
1783407262.3,918.4,left,4,42.84
1783407262.3,918.4,left,5,45.09
1783407262.3,918.4,left,6,44.62
1783407262.3,918.4,left,7,43.22
1783407262.3,918.4,right,imu,30.01
1783407262.3,918.4,right,0,27.03
1783407262.3,918.4,right,1,28.95
1783407262.3,918.4,right,2,32.47
1783407262.3,918.4,right,3,34.64
1783407262.3,918.4,right,4,33.56
1783407262.3,918.4,right,5,33.00
1783407262.3,918.4,right,6,32.79
1783407262.3,918.4,right,7,31.76
1783407267.3,923.4,left,imu,43.67
1783407267.3,923.4,left,0,40.38
1783407267.3,923.4,left,1,42.20
1783407267.3,923.4,left,2,44.65
1783407267.3,923.4,left,3,42.58
1783407267.3,923.4,left,4,42.99
1783407267.3,923.4,left,5,45.02
1783407267.3,923.4,left,6,44.55
1783407267.3,923.4,left,7,43.15
1783407267.3,923.4,right,imu,30.01
1783407267.3,923.4,right,0,26.95
1783407267.3,923.4,right,1,29.11
1783407267.3,923.4,right,2,32.47
1783407267.3,923.4,right,3,34.57
1783407267.3,923.4,right,4,33.64
1783407267.3,923.4,right,5,33.00
1783407267.3,923.4,right,6,32.79
1783407267.3,923.4,right,7,31.76
1783407272.4,928.5,left,imu,43.52
1783407272.4,928.5,left,0,40.38
1783407272.4,928.5,left,1,42.20
1783407272.4,928.5,left,2,44.57
1783407272.4,928.5,left,3,42.35
1783407272.4,928.5,left,4,42.62
1783407272.4,928.5,left,5,45.02
1783407272.4,928.5,left,6,44.55
1783407272.4,928.5,left,7,43.07
1783407272.4,928.5,right,imu,30.01
1783407272.4,928.5,right,0,27.03
1783407272.4,928.5,right,1,29.03
1783407272.4,928.5,right,2,32.40
1783407272.4,928.5,right,3,34.57
1783407272.4,928.5,right,4,33.56
1783407272.4,928.5,right,5,32.93
1783407272.4,928.5,right,6,32.79
1783407272.4,928.5,right,7,31.76
1783407277.4,933.5,left,imu,43.43
1783407277.4,933.5,left,0,40.30
1783407277.4,933.5,left,1,42.12
1783407277.4,933.5,left,2,44.50
1783407277.4,933.5,left,3,42.43
1783407277.4,933.5,left,4,42.54
1783407277.4,933.5,left,5,44.95
1783407277.4,933.5,left,6,44.47
1783407277.4,933.5,left,7,43.07
1783407277.4,933.5,right,imu,30.01
1783407277.4,933.5,right,0,27.03
1783407277.4,933.5,right,1,29.03
1783407277.4,933.5,right,2,32.32
1783407277.4,933.5,right,3,34.57
1783407277.4,933.5,right,4,33.56
1783407277.4,933.5,right,5,33.00
1783407277.4,933.5,right,6,32.79
1783407277.4,933.5,right,7,31.68
1783407282.4,938.6,left,imu,43.57
1783407282.4,938.6,left,0,40.30
1783407282.4,938.6,left,1,42.05
1783407282.4,938.6,left,2,44.50
1783407282.4,938.6,left,3,42.28
1783407282.4,938.6,left,4,42.46
1783407282.4,938.6,left,5,44.95
1783407282.4,938.6,left,6,44.47
1783407282.4,938.6,left,7,43.07
1783407282.4,938.6,right,imu,29.67
1783407282.4,938.6,right,0,27.03
1783407282.4,938.6,right,1,28.88
1783407282.4,938.6,right,2,32.25
1783407282.4,938.6,right,3,34.57
1783407282.4,938.6,right,4,33.56
1783407282.4,938.6,right,5,32.93
1783407282.4,938.6,right,6,32.71
1783407282.4,938.6,right,7,31.68
1783407287.5,943.6,left,imu,43.43
1783407287.5,943.6,left,0,40.30
1783407287.5,943.6,left,1,42.05
1783407287.5,943.6,left,2,44.42
1783407287.5,943.6,left,3,42.12
1783407287.5,943.6,left,4,42.46
1783407287.5,943.6,left,5,44.87
1783407287.5,943.6,left,6,44.39
1783407287.5,943.6,left,7,43.00
1783407287.5,943.6,right,imu,29.82
1783407287.5,943.6,right,0,27.03
1783407287.5,943.6,right,1,28.88
1783407287.5,943.6,right,2,32.32
1783407287.5,943.6,right,3,34.57
1783407287.5,943.6,right,4,33.56
1783407287.5,943.6,right,5,32.93
1783407287.5,943.6,right,6,32.71
1783407287.5,943.6,right,7,31.68
1783407292.5,948.7,left,imu,43.33
1783407292.5,948.7,left,0,40.30
1783407292.5,948.7,left,1,42.05
1783407292.5,948.7,left,2,44.42
1783407292.5,948.7,left,3,41.90
1783407292.5,948.7,left,4,42.62
1783407292.5,948.7,left,5,44.87
1783407292.5,948.7,left,6,44.39
1783407292.5,948.7,left,7,43.00
1783407292.5,948.7,right,imu,29.67
1783407292.5,948.7,right,0,26.95
1783407292.5,948.7,right,1,28.95
1783407292.5,948.7,right,2,32.32
1783407292.5,948.7,right,3,34.57
1783407292.5,948.7,right,4,33.56
1783407292.5,948.7,right,5,32.93
1783407292.5,948.7,right,6,32.71
1783407292.5,948.7,right,7,31.68
1783407297.6,953.7,left,imu,43.38
1783407297.6,953.7,left,0,40.23
1783407297.6,953.7,left,1,41.97
1783407297.6,953.7,left,2,44.35
1783407297.6,953.7,left,3,42.35
1783407297.6,953.7,left,4,42.46
1783407297.6,953.7,left,5,44.87
1783407297.6,953.7,left,6,44.32
1783407297.6,953.7,left,7,42.92
1783407297.6,953.7,right,imu,29.87
1783407297.6,953.7,right,0,27.03
1783407297.6,953.7,right,1,28.80
1783407297.6,953.7,right,2,32.25
1783407297.6,953.7,right,3,34.49
1783407297.6,953.7,right,4,33.56
1783407297.6,953.7,right,5,32.85
1783407297.6,953.7,right,6,32.64
1783407297.6,953.7,right,7,31.76
1783407302.6,958.8,left,imu,43.19
1783407302.6,958.8,left,0,40.23
1783407302.6,958.8,left,1,41.97
1783407302.6,958.8,left,2,44.35
1783407302.6,958.8,left,3,42.28
1783407302.6,958.8,left,4,42.39
1783407302.6,958.8,left,5,44.79
1783407302.6,958.8,left,6,44.32
1783407302.6,958.8,left,7,42.84
1783407302.6,958.8,right,imu,29.67
1783407302.6,958.8,right,0,26.95
1783407302.6,958.8,right,1,28.80
1783407302.6,958.8,right,2,32.32
1783407302.6,958.8,right,3,34.41
1783407302.6,958.8,right,4,33.49
1783407302.6,958.8,right,5,32.78
1783407302.6,958.8,right,6,32.64
1783407302.6,958.8,right,7,31.68
1783407307.7,963.8,left,imu,43.19
1783407307.7,963.8,left,0,40.15
1783407307.7,963.8,left,1,41.89
1783407307.7,963.8,left,2,44.27
1783407307.7,963.8,left,3,42.28
1783407307.7,963.8,left,4,42.09
1783407307.7,963.8,left,5,44.79
1783407307.7,963.8,left,6,44.24
1783407307.7,963.8,left,7,42.84
1783407307.7,963.8,right,imu,30.06
1783407307.7,963.8,right,0,27.03
1783407307.7,963.8,right,1,28.80
1783407307.7,963.8,right,2,32.25
1783407307.7,963.8,right,3,34.41
1783407307.7,963.8,right,4,33.56
1783407307.7,963.8,right,5,32.78
1783407307.7,963.8,right,6,32.64
1783407307.7,963.8,right,7,31.68
1783407312.7,968.9,left,imu,43.33
1783407312.7,968.9,left,0,40.15
1783407312.7,968.9,left,1,41.89
1783407312.7,968.9,left,2,44.27
1783407312.7,968.9,left,3,41.90
1783407312.7,968.9,left,4,42.39
1783407312.7,968.9,left,5,44.72
1783407312.7,968.9,left,6,44.24
1783407312.7,968.9,left,7,42.77
1783407312.7,968.9,right,imu,29.82
1783407312.7,968.9,right,0,26.95
1783407312.7,968.9,right,1,28.88
1783407312.7,968.9,right,2,32.25
1783407312.7,968.9,right,3,34.41
1783407312.7,968.9,right,4,33.49
1783407312.7,968.9,right,5,32.85
1783407312.7,968.9,right,6,32.64
1783407312.7,968.9,right,7,31.68
1783407317.8,973.9,left,imu,43.04
1783407317.8,973.9,left,0,40.15
1783407317.8,973.9,left,1,41.82
1783407317.8,973.9,left,2,44.12
1783407317.8,973.9,left,3,42.35
1783407317.8,973.9,left,4,42.39
1783407317.8,973.9,left,5,44.72
1783407317.8,973.9,left,6,44.17
1783407317.8,973.9,left,7,42.77
1783407317.8,973.9,right,imu,29.87
1783407317.8,973.9,right,0,26.95
1783407317.8,973.9,right,1,28.80
1783407317.8,973.9,right,2,32.25
1783407317.8,973.9,right,3,34.41
1783407317.8,973.9,right,4,33.49
1783407317.8,973.9,right,5,32.78
1783407317.8,973.9,right,6,32.64
1783407317.8,973.9,right,7,31.61
1783407322.8,978.9,left,imu,43.43
1783407322.8,978.9,left,0,40.08
1783407322.8,978.9,left,1,41.82
1783407322.8,978.9,left,2,44.12
1783407322.8,978.9,left,3,42.43
1783407322.8,978.9,left,4,42.31
1783407322.8,978.9,left,5,44.64
1783407322.8,978.9,left,6,44.17
1783407322.8,978.9,left,7,42.69
1783407322.8,978.9,right,imu,29.96
1783407322.8,978.9,right,0,26.95
1783407322.8,978.9,right,1,28.80
1783407322.8,978.9,right,2,32.25
1783407322.8,978.9,right,3,34.34
1783407322.8,978.9,right,4,33.41
1783407322.8,978.9,right,5,32.78
1783407322.8,978.9,right,6,32.64
1783407322.8,978.9,right,7,31.61
1783407327.9,984.0,left,imu,43.04
1783407327.9,984.0,left,0,40.08
1783407327.9,984.0,left,1,41.75
1783407327.9,984.0,left,2,44.12
1783407327.9,984.0,left,3,42.50
1783407327.9,984.0,left,4,42.31
1783407327.9,984.0,left,5,44.57
1783407327.9,984.0,left,6,44.17
1783407327.9,984.0,left,7,42.69
1783407327.9,984.0,right,imu,29.87
1783407327.9,984.0,right,0,26.95
1783407327.9,984.0,right,1,28.80
1783407327.9,984.0,right,2,32.25
1783407327.9,984.0,right,3,34.34
1783407327.9,984.0,right,4,33.41
1783407327.9,984.0,right,5,32.78
1783407327.9,984.0,right,6,32.64
1783407327.9,984.0,right,7,31.61
1783407332.9,989.0,left,imu,43.14
1783407332.9,989.0,left,0,40.08
1783407332.9,989.0,left,1,41.75
1783407332.9,989.0,left,2,44.05
1783407332.9,989.0,left,3,41.67
1783407332.9,989.0,left,4,42.24
1783407332.9,989.0,left,5,44.57
1783407332.9,989.0,left,6,44.09
1783407332.9,989.0,left,7,42.62
1783407332.9,989.0,right,imu,29.87
1783407332.9,989.0,right,0,27.03
1783407332.9,989.0,right,1,28.80
1783407332.9,989.0,right,2,32.25
1783407332.9,989.0,right,3,34.34
1783407332.9,989.0,right,4,33.41
1783407332.9,989.0,right,5,32.78
1783407332.9,989.0,right,6,32.64
1783407332.9,989.0,right,7,31.61
1783407338.0,994.1,left,imu,43.14
1783407338.0,994.1,left,0,40.00
1783407338.0,994.1,left,1,41.75
1783407338.0,994.1,left,2,44.05
1783407338.0,994.1,left,3,42.28
