frame_id,timestamp_s,bfi_l1,bfi_l2,bfi_l3,bfi_l4,bfi_l5,bfi_l6,bfi_l7,bfi_l8,bfi_r1,bfi_r2,bfi_r3,bfi_r4,bfi_r5,bfi_r6,bfi_r7,bfi_r8,bvi_l1,bvi_l2,bvi_l3,bvi_l4,bvi_l5,bvi_l6,bvi_l7,bvi_l8,bvi_r1,bvi_r2,bvi_r3,bvi_r4,bvi_r5,bvi_r6,bvi_r7,bvi_r8,mean_l1,mean_l2,mean_l3,mean_l4,mean_l5,mean_l6,mean_l7,mean_l8,mean_r1,mean_r2,mean_r3,mean_r4,mean_r5,mean_r6,mean_r7,mean_r8,contrast_l1,contrast_l2,contrast_l3,contrast_l4,contrast_l5,contrast_l6,contrast_l7,contrast_l8,contrast_r1,contrast_r2,contrast_r3,contrast_r4,contrast_r5,contrast_r6,contrast_r7,contrast_r8,temp_l1,temp_l2,temp_l3,temp_l4,temp_l5,temp_l6,temp_l7,temp_l8,temp_r1,temp_r2,temp_r3,temp_r4,temp_r5,temp_r6,temp_r7,temp_r8,quality_l1,quality_l2,quality_l3,quality_l4,quality_l5,quality_l6,quality_l7,quality_l8,quality_r1,quality_r2,quality_r3,quality_r4,quality_r5,quality_r6,quality_r7,quality_r8
38,0.925,4.201621273,2.543486508,1.107557681,0.018392022,-0.018724404,1.341145049,2.432676771,3.276837054,3.479587497,2.563346067,1.263530693,0.504079329,0.350845448,1.320157477,3.478131452,4.635294307,5.595176943,6.014932075,6.126307427,4.971675608,5.600859617,6.793843303,7.046088721,5.802283217,5.579221762,6.719295968,6.898904053,7.152660627,6.700704958,6.673126923,6.336762174,6.374253472,122.819325868,198.834373074,173.6325716,140.212465573,109.286928412,130.847062887,138.75444733,114.076181789,142.044739518,160.282345715,145.372768486,118.450960227,109.201873211,133.501544184,158.202740987,109.046473418,0.187668227,0.248043792,0.394166941,0.491211707,0.489528923,0.389020256,0.257581316,0.219877057,0.208321835,0.245609544,0.384673633,0.479046248,0.48812815,0.38004874,0.215688287,0.174719743,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
39,0.95,4.090832699,2.382776552,0.972066399,-0.079742559,-0.045211172,1.231546238,2.29344317,3.142960289,3.321366979,2.40206505,1.128698437,0.443698014,0.306169349,1.195520012,3.326969619,4.528013955,5.582722402,6.006870683,6.120077638,4.966131063,5.597574995,6.793062051,7.042142248,5.798086986,5.575686285,6.714687459,6.901805716,7.151281452,6.687069674,6.672275186,6.33265221,6.364427127,123.166594839,199.236595012,173.911812732,140.367072607,109.368527588,130.878946734,138.939825519,114.190217614,142.158338505,160.507499398,145.236744695,118.508334707,109.653181305,133.535722891,158.380236308,109.342006561,0.19125397,0.253389871,0.400172736,0.496041074,0.490823104,0.393944251,0.262320637,0.224255417,0.213376851,0.250936154,0.390610403,0.48209234,0.49038821,0.385506018,0.220687443,0.17821369,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
40,0.975,4.194245919,2.526820988,1.115864841,0.012966125,0.027313409,1.356166967,2.453179364,3.304462593,3.415830704,2.494793448,1.211803557,0.476853104,0.321823127,1.269529018,3.434953696,4.623276112,5.586311991,6.008950858,6.126449486,4.972978713,5.59134706,6.795865631,7.043752502,5.799528064,5.575273689,6.715646388,6.901190017,7.144766445,6.69446801,6.670595263,6.327487932,6.361066931,123.066506633,199.132804987,173.626204011,140.176129104,109.523246881,130.764529311,138.864186863,114.151055196,142.171595694,160.460649907,145.265607379,118.779362751,109.408307148,133.60313524,158.603263855,109.443066437,0.187906935,0.248598177,0.393798717,0.491478724,0.487279451,0.388345359,0.256883436,0.21897358,0.210358812,0.247873623,0.386951219,0.480419745,0.489596322,0.382265518,0.217116242,0.175111156,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
41,1.0,4.11036819,2.432577332,1.026331809,-0.040742766,-0.047164971,1.271885927,2.35193725,3.189560013,3.310569321,2.37327743,1.133052339,0.42718663,0.265828661,1.221759568,3.36402901,4.576527238,5.592382788,6.015773061,6.132453,4.993923675,5.605290525,6.800804855,7.049232909,5.809293721,5.578633624,6.716932629,6.903051379,7.145361715,6.69590778,6.672685145,6.325991141,6.362332227,122.897235076,198.792412179,173.3571053,139.592088677,109.176852283,130.562953684,138.606754994,113.885665971,142.063637064,160.397809205,145.178350678,118.754599169,109.36065284,133.519271954,158.667905172,109.405011934,0.190621691,0.251733229,0.397767364,0.494121829,0.490918569,0.392131891,0.260329579,0.222731401,0.213721827,0.25188692,0.390418697,0.482925299,0.492428951,0.384357113,0.219461831,0.176633691,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
42,1.025,4.063638983,2.40873702,0.985614246,-0.114358979,-0.090472667,1.235327655,2.303312687,3.145299049,3.282173691,2.35748823,1.117354298,0.392654977,0.273103028,1.202367432,3.357122752,4.567627406,5.583347981,6.007801581,6.122953825,4.973615312,5.585852691,6.797361524,7.04478943,5.809095263,5.566501676,6.712128607,6.899084322,7.151265209,6.698550789,6.663169776,6.316957982,6.353740259,123.149151875,199.190148032,173.782891843,140.158377839,109.659742352,130.703480109,138.81547913,113.891059217,142.45345065,160.632514889,145.364317854,118.509010392,109.273173092,133.90110691,159.058016459,109.663420443,0.192134112,0.252526286,0.399572213,0.497744606,0.493034644,0.393774361,0.261984693,0.22417893,0.214629044,0.252408388,0.391109895,0.484667337,0.492060958,0.385206202,0.219690232,0.176923544,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
43,1.05,4.147821528,2.607032168,1.230630333,0.130270623,0.100936446,1.458273205,2.537427056,3.331379035,3.42184877,2.52931705,1.322860936,0.581556639,0.461664953,1.399697139,3.456393325,4.626917265,5.600069261,6.023860126,6.1445499,5.002824291,5.615274961,6.810278758,7.056032513,5.824479701,5.589785175,6.726613541,6.912668274,7.168100594,6.706719473,6.686450269,6.330018074,6.368231607,122.682913766,198.388909277,172.814879558,139.34389918,108.92881101,130.176312442,138.287356343,113.47297529,141.705324783,159.924837761,144.727531123,117.808648666,109.002801498,132.966901828,158.493995667,109.227584568,0.18940949,0.245929921,0.388711615,0.485705973,0.483682126,0.383757987,0.25401576,0.218093294,0.21016654,0.246733416,0.382061275,0.475137705,0.482522051,0.376566079,0.216407201,0.17499257,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
44,1.075,3.951058597,2.368448528,1.043317007,-0.035014077,-0.056165684,1.26200182,2.324376021,3.130423062,3.272296808,2.367978312,1.184755803,0.428153672,0.299902134,1.237215881,3.282060375,4.509646018,5.596191144,6.021677797,6.141546604,5.003194028,5.602357008,6.809975334,7.057402385,5.821809585,5.586609665,6.727374458,6.915017237,7.16320351,6.705477544,6.686837389,6.325725089,6.362663433,122.791046995,198.497796254,172.949497888,139.333589221,109.249729034,130.188695556,138.22300919,113.545537726,141.807357607,159.887662342,144.617416756,118.012370192,109.043907566,132.951367399,158.67939504,109.395050694,0.195777848,0.253866498,0.397014477,0.49383991,0.491358357,0.392575959,0.261267726,0.22466544,0.214944603,0.252061933,0.388142153,0.482876514,0.490705254,0.383680355,0.222172661,0.178811903,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
45,1.1,3.826698979,2.207866749,0.882358662,-0.124259143,-0.128932818,1.161016598,2.191571057,2.9991894,3.268794628,2.350366852,1.121079935,0.403800236,0.272241725,1.209539328,3.259676986,4.491940228,5.58967257,6.018338861,6.140384295,4.995194684,5.619915736,6.813609692,7.056515262,5.822915457,5.585886491,6.725406312,6.915708749,7.165180489,6.714202668,6.683028822,6.322759183,6.356144489,122.972803881,198.664391971,173.001596686,139.556647183,108.813521203,130.040373103,138.264680104,113.515484805,141.830594045,159.983818222,144.585000143,117.930126752,108.755118614,133.104198449,158.807482402,109.591111792,0.199802826,0.259208313,0.404149126,0.49823181,0.494913861,0.397112967,0.265788225,0.228957359,0.215056495,0.252643585,0.390945852,0.484105086,0.492104529,0.384892179,0.222912914,0.179388552,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
46,1.125,4.888676465,3.0120785,1.354105928,0.099223709,0.091432077,1.514113176,2.719772333,3.570899542,3.571466187,2.618133874,1.327830784,0.538070267,0.401792739,1.366506448,3.220270087,4.693330827,5.596265986,6.020929754,6.142451883,5.008381254,5.605675995,6.816972607,7.058743364,5.824386856,5.586559495,6.726851213,6.91859609,7.164953776,6.710578235,6.686487607,6.321247552,6.3621474,122.788960181,198.535119768,172.908920094,139.188945867,109.16727614,129.903128532,138.160019231,113.475498412,141.808969643,159.913226055,144.449647739,117.939558116,108.875082103,132.965403523,158.872764587,109.410570716,0.165431247,0.232455899,0.383238428,0.487233843,0.484146523,0.381249239,0.247808977,0.210259918,0.205386386,0.243800073,0.381842449,0.477331487,0.485550846,0.378019341,0.224216162,0.172829588,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
47,1.15,5.571648796,3.878777215,1.814220793,0.234567674,0.311364661,1.731627274,3.023717237,3.959198918,3.925418667,2.832896609,1.535892716,0.631116165,0.47721126,1.815771589,4.665569664,5.746045883,5.615009884,6.02974712,6.143122391,5.006717546,5.615731485,6.81194848,7.05806284,5.821964917,5.58644418,6.724350247,6.918762244,7.155417864,6.717147211,6.685318741,6.330266342,6.36960031,122.266325588,198.09517862,172.878865573,139.235337569,108.917469677,130.108169117,138.191985555,113.541316463,141.812674831,160.035413429,144.441858811,118.336257547,108.657658508,133.012308059,158.483273824,109.186420021,0.143326412,0.203624833,0.362843349,0.480573339,0.473400309,0.371476886,0.237463109,0.197560817,0.194077895,0.236707128,0.372681318,0.472637547,0.4817356,0.358348171,0.176417868,0.13854437,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
48,1.175,5.513745216,3.90103515,1.608275158,0.046478489,0.085239167,1.574096831,2.97092147,3.979632157,4.246376492,3.221906816,1.56120298,0.564727656,0.366750483,1.914115484,5.01999744,5.862346426,5.634271476,6.043107119,6.144014852,5.003320267,5.621156417,6.811115631,7.056787858,5.820510979,5.589224749,6.722973638,6.914857032,7.160629221,6.699056719,6.688061894,6.357353333,6.388200162,121.72925618,197.428583419,172.838862321,139.330069114,108.782699224,130.142158676,138.251875463,113.580828362,141.723331923,160.102669162,144.624926817,118.119462105,109.256427539,132.902230174,157.313479106,108.627018472,0.145200498,0.202884414,0.371972107,0.489829524,0.484449117,0.378554327,0.239260204,0.19689256,0.183823555,0.223859331,0.371566887,0.475986687,0.487323552,0.354042163,0.164696392,0.13475665,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
49,1.2,5.176236114,3.563784103,1.410990724,-0.017671327,0.04273486,1.582039484,2.977148783,3.953835713,4.325673869,3.359537903,1.530350804,0.480016573,0.32494788,1.764510474,4.785605112,5.676882034,5.646084515,6.052913503,6.152941886,4.998888754,5.617951029,6.814370119,7.05772764,5.830541656,5.604047596,6.731338951,6.915027743,7.16588496,6.710157893,6.694751289,6.380202575,6.40789487,121.39987415,196.939295348,172.438721129,139.453639771,108.862330016,130.009339153,138.207730947,113.308236989,141.247056642,159.693972747,144.616924267,117.90082035,108.888994788,132.633796576,156.326698303,108.034688456,0.156124196,0.2141032,0.380716949,0.492986445,0.486525938,0.378197484,0.239048235,0.197736217,0.181290069,0.219313804,0.372925333,0.480260156,0.489438248,0.36059265,0.172448109,0.140796924,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
50,1.225,4.937004128,3.273830513,1.370691467,0.084741876,0.105131047,1.643937463,3.002566647,3.966124422,4.335461563,3.450194492,1.651763012,0.57563848,0.423506348,1.749343126,4.408052679,5.432072652,5.662240491,6.059042109,6.156780335,5.017942546,5.611008149,6.814397211,7.064429449,5.836266304,5.61227896,6.748435515,6.924126944,7.169444282,6.723089742,6.701965429,6.400864045,6.421613527,120.94939837,196.633509473,172.266668316,138.922333719,109.034810539,130.008233498,137.892926031,113.152665269,140.982573353,158.858701625,144.190373132,117.752750494,108.460969386,132.344305849,155.434399923,107.622091716,0.163867092,0.223748618,0.382503257,0.487946519,0.483477172,0.375416565,0.238183046,0.197334323,0.18097736,0.216319699,0.367579457,0.475436262,0.484452406,0.361256756,0.184934353,0.148769968,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
51,1.25,4.760336306,2.999542446,1.256454659,0.02946595,0.033233536,1.521622003,2.841876215,3.786894461,4.114848854,3.21800195,1.552879323,0.544513539,0.388373935,1.540863731,3.876813271,5.1284836,5.671454664,6.074671896,6.166656458,5.011060612,5.623000871,6.824718171,7.072422825,5.845709107,5.630891434,6.761115232,6.934162285,7.176528482,6.736584024,6.712917434,6.413532656,6.43353871,120.692480329,195.85366354,171.823985621,139.114233233,108.736877855,129.587022862,137.517452169,112.896049848,140.384532935,158.239220298,143.71993772,117.458043675,108.014328261,131.904821225,154.887285868,107.263434796,0.169585058,0.232872916,0.387566924,0.49066674,0.486990186,0.380911887,0.243652728,0.203195932,0.188025755,0.223988297,0.371933384,0.47700644,0.486229672,0.37038507,0.202503262,0.158657369,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
52,1.275,4.697126352,2.845275665,1.109809671,-0.029656436,-0.011891604,1.42362814,2.728780267,3.664444029,3.976235548,3.101456526,1.495295956,0.513593618,0.36496603,1.436663556,3.64799887,4.987581744,5.670122331,6.070762302,6.16917408,5.012741473,5.63770289,6.824651791,7.072864301,5.84778691,5.634567647,6.765307934,6.933911146,7.180389308,6.727905989,6.712219318,6.417440284,6.440430493,120.729629672,196.048732157,171.71113691,139.067363216,108.371638651,129.589731904,137.496714636,112.839583963,140.266411951,158.034381305,143.73171056,117.297431094,108.301558596,131.93283538,154.718528748,107.056160322,0.171630889,0.23800466,0.394067119,0.493576252,0.489195063,0.385314501,0.247502359,0.207200601,0.192454337,0.227837429,0.374468825,0.478566275,0.487413823,0.374947497,0.210070509,0.163246314,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
53,1.3,4.716616584,2.876085643,1.177949406,0.016588672,0.033690637,1.4526023,2.750683493,3.679195195,3.966648173,3.061899488,1.49703847,0.559205786,0.377024813,1.394226617,3.586193636,4.962117363,5.657104675,6.060066587,6.153912289,5.002111126,5.630632253,6.813634997,7.066990223,5.834034202,5.621462173,6.757379451,6.923372877,7.167909151,6.708753788,6.700953275,6.407240455,6.430211461,121.092599937,196.582393304,172.395224234,139.363785436,108.547293003,130.03934036,137.772638479,113.213324377,140.687506054,158.421735915,144.225722169,117.816612825,108.935468619,132.384921802,155.159024556,107.363503768,0.171000075,0.236979754,0.391046753,0.491300452,0.486967851,0.384012766,0.246756803,0.206718173,0.192760646,0.229143875,0.374392101,0.476265252,0.486803798,0.376805607,0.212114503,0.164075647,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
54,1.325,4.660926258,2.906650776,1.242672923,-0.004207033,0.045946254,1.430311996,2.691935651,3.62661966,3.86447966,2.893538234,1.450068233,0.52052996,0.385760254,1.400593335,3.628679703,4.888098387,5.654552532,6.053400341,6.148322488,4.989365253,5.605495128,6.814913864,7.061151227,5.831818328,5.621941421,6.75526514,6.924965376,7.160351719,6.705856369,6.701203505,6.401938381,6.425201877,121.16376112,196.915004646,172.645778843,139.719198133,109.171769376,129.987148278,138.046914373,113.273542453,140.672107238,158.525032908,144.151069228,118.131006347,109.031368998,132.374880537,155.388003031,107.514169967,0.172802528,0.235962993,0.388177814,0.492323844,0.486369024,0.385014212,0.248756499,0.208437624,0.196024846,0.234704324,0.376460238,0.478216354,0.486361892,0.376526839,0.210709423,0.166486325,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
55,1.35,4.607089087,2.896442015,1.212907807,-0.008594477,-0.020653372,1.291675364,2.497506595,3.433214918,3.654059745,2.752750362,1.312519886,0.476695911,0.340995958,1.427891356,3.956725207,4.847656142,5.657061859,6.0576292,6.151923324,4.999570604,5.6188901,6.812731281,7.06531343,5.833217856,5.629105231,6.763580481,6.930014694,7.172864085,6.732904369,6.710089227,6.408972206,6.431188552,121.093793763,196.704006369,172.484376665,139.4346267,108.839000876,130.076222066,137.85140267,113.235509185,140.441925707,158.1187779,143.914367947,117.610484709,108.136119475,132.018312173,155.084236145,107.334117173,0.174545002,0.236302591,0.389497185,0.492539758,0.489623175,0.391242803,0.255374598,0.214762812,0.20274759,0.239354109,0.3825166,0.480427675,0.488626413,0.37533159,0.199860451,0.167803463,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
56,1.375,4.591324396,2.896338703,1.314441159,0.140364191,0.135722138,1.503681956,2.712334802,3.609477772,3.860421692,3.008404765,1.510027272,0.662854261,0.448684428,1.544074143,3.908312924,4.855525175,5.629488032,6.038058008,6.131190997,4.973721158,5.602157878,6.79845718,7.053750739,5.813343277,5.615653087,6.751502499,6.917911416,7.168847303,6.702125475,6.697908301,6.390908126,6.417704229,121.862632558,197.680508092,173.41367273,140.155426361,109.25467598,130.658765093,138.394538428,113.775616176,140.874158727,158.708860781,144.481743814,117.777585141,109.154856157,132.507111241,155.864362081,107.739666185,0.175055237,0.236306028,0.384996611,0.485209251,0.481982449,0.381717887,0.24806214,0.20899824,0.196154495,0.23091064,0.373820194,0.471036437,0.483178705,0.370244502,0.20146152,0.167547182,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
57,1.4,4.484906983,2.63066934,1.123637914,0.04418861,0.015968431,1.409115268,2.576297154,3.474252859,3.668458538,2.791961084,1.387742552,0.528176388,0.363471494,1.321295193,3.339674197,4.745600717,5.613741812,6.02538609,6.121485528,4.975250988,5.589291519,6.792039201,7.041812531,5.804656849,5.595503085,6.737699879,6.904836192,7.151197936,6.705002216,6.681616865,6.374855865,6.399696899,122.301683145,198.312771534,173.848706099,140.11276777,109.574312265,130.920690443,138.955313345,114.011676537,141.521601708,159.383202696,145.094682426,118.511808986,109.059640203,133.160857819,156.557604472,108.281247302,0.178499504,0.245143622,0.393454167,0.489942213,0.487833783,0.385966527,0.252692675,0.21342069,0.20228756,0.238059101,0.379204487,0.47783061,0.487489428,0.379998925,0.220267283,0.171127242,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
58,1.425,4.568295172,2.696753279,1.165944921,0.086895015,0.087577216,1.430591947,2.620950607,3.534033348,3.683288592,2.689291979,1.368379094,0.574934417,0.422490812,1.324778566,3.268843961,4.785666,5.610632026,6.020863635,6.123642987,4.973170304,5.58212445,6.790285841,7.039570173,5.80034832,5.593613579,6.730031248,6.897082258,7.147004361,6.689611864,6.67843267,6.368930531,6.399713103,122.388393034,198.538418765,173.752001186,140.170786669,109.752362246,130.992247141,139.060643927,114.128764119,141.582313731,159.757861994,145.458170353,118.686264154,109.569038507,133.288633937,156.813499451,108.280759937,0.175800592,0.242945314,0.391578864,0.487840559,0.484334877,0.385001635,0.251172733,0.211465605,0.201813752,0.241449942,0.380057075,0.47547178,0.484503779,0.379846405,0.222609748,0.169822381,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
59,1.45,4.388103389,2.531129367,1.006746659,-0.052586203,-0.065855086,1.258297245,2.437134416,3.3314828,3.520340739,2.512012676,1.223735787,0.491305341,0.298858275,1.233159676,3.206714411,4.658845476,5.647063978,6.049255246,6.146977242,4.999452786,5.618543846,6.809160597,7.063880953,5.832271301,5.622520733,6.757275751,6.921640148,7.166958584,6.723623894,6.710786705,6.397284536,6.425016543,121.372563861,197.121823564,172.706077524,139.437912013,108.84760278,130.221945929,137.918690573,113.26123256,140.653493284,158.426802298,144.306948809,117.856156945,108.443289716,131.99032363,155.588986715,107.519744008,0.181632614,0.248454857,0.398635496,0.494704664,0.491831795,0.392742396,0.257429584,0.2180899,0.207019802,0.247304926,0.386425834,0.479690665,0.49075806,0.383857957,0.224664469,0.17395272,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
60,1.475,4.359639253,2.535299987,1.026604415,-0.049654838,-0.06708495,1.219473876,2.372104878,3.284985365,3.445252403,2.475416094,1.194449312,0.450977961,0.327266419,1.209584126,3.294345211,4.637330578,5.646668529,6.04911334,6.148761601,5.008464117,5.619793352,6.813432059,7.06169057,5.832664087,5.627335734,6.760042395,6.927643184,7.171155759,6.732756091,6.712652239,6.399235464,6.426567982,121.383590156,197.128903901,172.626096245,139.186635258,108.816561575,130.0476225,138.021579749,113.250558301,140.498781724,158.291634936,144.025539276,117.681552054,108.141027254,131.91546303,155.504732768,107.473083548,0.182553874,0.24831612,0.39775528,0.494560407,0.491891887,0.394486631,0.259643101,0.219610571,0.209418813,0.248513597,0.38771534,0.481725084,0.489320958,0.384890218,0.221766383,0.174653425,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
61,1.5,4.367870052,2.589352536,1.0782869,-0.019544278,-0.026919717,1.261429116,2.404256975,3.291992577,3.541649532,2.593670489,1.274682286,0.484877896,0.310967512,1.294688256,3.417025969,4.636439933,5.626390025,6.033315954,6.133422195,4.989495333,5.611359774,6.802365912,7.052622656,5.814514389,5.610676178,6.745994915,6.915501497,7.153930038,6.709415146,6.696742575,6.38545436,6.409980212,121.949014034,197.917112167,173.313662573,139.715570905,109.026075179,130.499245116,138.447528006,113.743790292,141.034072605,158.977939741,144.59471568,118.398151998,108.913578634,132.553889783,156.099891663,107.971970573,0.182287479,0.246518041,0.395464399,0.493078616,0.489929358,0.392601689,0.258548687,0.219381405,0.206339004,0.244608022,0.384182619,0.480014914,0.490145482,0.381163915,0.21770914,0.174682432,,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
