t_wall_s,elapsed_s,side,cam,temp_c
1783377528.1,2086.9,right,1,26.71
1783377528.1,2086.9,right,2,29.09
1783377528.1,2086.9,right,3,30.75
1783377528.1,2086.9,right,4,30.00
1783377528.1,2086.9,right,5,31.06
1783377528.1,2086.9,right,6,31.06
1783377528.1,2086.9,right,7,28.58
1783377533.2,2091.9,left,imu,31.78
1783377533.2,2091.9,left,0,25.20
1783377533.2,2091.9,left,1,27.60
1783377533.2,2091.9,left,2,29.33
1783377533.2,2091.9,left,3,30.90
1783377533.2,2091.9,left,4,30.68
1783377533.2,2091.9,left,5,31.10
1783377533.2,2091.9,left,6,32.49
1783377533.2,2091.9,left,7,28.80
1783377533.2,2091.9,right,imu,31.40
1783377533.2,2091.9,right,0,26.29
1783377533.2,2091.9,right,1,26.71
1783377533.2,2091.9,right,2,29.09
1783377533.2,2091.9,right,3,30.75
1783377533.2,2091.9,right,4,30.00
1783377533.2,2091.9,right,5,31.06
1783377533.2,2091.9,right,6,31.14
1783377533.2,2091.9,right,7,28.58
1783377538.2,2097.0,left,imu,31.78
1783377538.2,2097.0,left,0,25.20
1783377538.2,2097.0,left,1,27.60
1783377538.2,2097.0,left,2,29.33
1783377538.2,2097.0,left,3,30.83
1783377538.2,2097.0,left,4,30.68
1783377538.2,2097.0,left,5,31.10
1783377538.2,2097.0,left,6,32.41
1783377538.2,2097.0,left,7,28.80
1783377538.2,2097.0,right,imu,31.73
1783377538.2,2097.0,right,0,26.29
1783377538.2,2097.0,right,1,26.71
1783377538.2,2097.0,right,2,29.09
1783377538.2,2097.0,right,3,30.75
1783377538.2,2097.0,right,4,29.92
1783377538.2,2097.0,right,5,30.99
1783377538.2,2097.0,right,6,31.06
1783377538.2,2097.0,right,7,28.58
1783377543.3,2102.0,left,imu,31.97
1783377543.3,2102.0,left,0,25.20
1783377543.3,2102.0,left,1,27.60
1783377543.3,2102.0,left,2,29.33
1783377543.3,2102.0,left,3,30.90
1783377543.3,2102.0,left,4,30.68
1783377543.3,2102.0,left,5,31.18
1783377543.3,2102.0,left,6,32.41
1783377543.3,2102.0,left,7,28.80
1783377543.3,2102.0,right,imu,31.78
1783377543.3,2102.0,right,0,26.29
1783377543.3,2102.0,right,1,26.71
1783377543.3,2102.0,right,2,29.09
1783377543.3,2102.0,right,3,30.75
1783377543.3,2102.0,right,4,30.00
1783377543.3,2102.0,right,5,31.06
1783377543.3,2102.0,right,6,31.06
1783377543.3,2102.0,right,7,28.58
1783377548.4,2107.1,left,imu,31.73
1783377548.4,2107.1,left,0,25.20
1783377548.4,2107.1,left,1,27.60
1783377548.4,2107.1,left,2,29.25
1783377548.4,2107.1,left,3,30.83
1783377548.4,2107.1,left,4,30.68
1783377548.4,2107.1,left,5,31.10
1783377548.4,2107.1,left,6,32.49
1783377548.4,2107.1,left,7,28.80
1783377548.4,2107.1,right,imu,31.83
1783377548.4,2107.1,right,0,26.29
1783377548.4,2107.1,right,1,26.71
1783377548.4,2107.1,right,2,29.09
1783377548.4,2107.1,right,3,30.75
1783377548.4,2107.1,right,4,30.00
1783377548.4,2107.1,right,5,30.99
1783377548.4,2107.1,right,6,31.06
1783377548.4,2107.1,right,7,28.58
1783377553.4,2112.2,left,imu,31.83
1783377553.4,2112.2,left,0,25.20
1783377553.4,2112.2,left,1,27.60
1783377553.4,2112.2,left,2,29.25
1783377553.4,2112.2,left,3,30.83
1783377553.4,2112.2,left,4,30.68
1783377553.4,2112.2,left,5,31.10
1783377553.4,2112.2,left,6,32.49
1783377553.4,2112.2,left,7,28.80
1783377553.4,2112.2,right,imu,31.93
1783377553.4,2112.2,right,0,26.29
1783377553.4,2112.2,right,1,26.71
1783377553.4,2112.2,right,2,29.09
1783377553.4,2112.2,right,3,30.75
1783377553.4,2112.2,right,4,29.92
1783377553.4,2112.2,right,5,31.06
1783377553.4,2112.2,right,6,31.06
1783377553.4,2112.2,right,7,28.58
1783377558.5,2117.2,left,imu,32.07
1783377558.5,2117.2,left,0,25.20
1783377558.5,2117.2,left,1,27.68
1783377558.5,2117.2,left,2,29.25
1783377558.5,2117.2,left,3,30.83
1783377558.5,2117.2,left,4,30.68
1783377558.5,2117.2,left,5,31.10
1783377558.5,2117.2,left,6,32.41
1783377558.5,2117.2,left,7,28.80
1783377558.5,2117.2,right,imu,31.64
1783377558.5,2117.2,right,0,26.29
1783377558.5,2117.2,right,1,26.71
1783377558.5,2117.2,right,2,29.09
1783377558.5,2117.2,right,3,30.75
1783377558.5,2117.2,right,4,29.92
1783377558.5,2117.2,right,5,31.06
1783377558.5,2117.2,right,6,31.14
1783377558.5,2117.2,right,7,28.58
1783377563.6,2122.3,left,imu,31.97
1783377563.6,2122.3,left,0,25.20
1783377563.6,2122.3,left,1,27.68
1783377563.6,2122.3,left,2,29.25
1783377563.6,2122.3,left,3,30.83
1783377563.6,2122.3,left,4,30.68
1783377563.6,2122.3,left,5,31.10
1783377563.6,2122.3,left,6,32.41
1783377563.6,2122.3,left,7,28.80
1783377563.6,2122.3,right,imu,31.64
1783377563.6,2122.3,right,0,26.29
1783377563.6,2122.3,right,1,26.71
1783377563.6,2122.3,right,2,29.09
1783377563.6,2122.3,right,3,30.75
1783377563.6,2122.3,right,4,29.92
1783377563.6,2122.3,right,5,31.06
1783377563.6,2122.3,right,6,31.14
1783377563.6,2122.3,right,7,28.58
1783377568.6,2127.4,left,imu,31.73
1783377568.6,2127.4,left,0,25.20
1783377568.6,2127.4,left,1,27.68
1783377568.6,2127.4,left,2,29.25
1783377568.6,2127.4,left,3,30.90
1783377568.6,2127.4,left,4,30.68
1783377568.6,2127.4,left,5,31.10
1783377568.6,2127.4,left,6,32.41
1783377568.6,2127.4,left,7,28.80
1783377568.6,2127.4,right,imu,31.97
1783377568.6,2127.4,right,0,26.29
1783377568.6,2127.4,right,1,26.71
1783377568.6,2127.4,right,2,29.09
1783377568.6,2127.4,right,3,30.75
1783377568.6,2127.4,right,4,29.92
1783377568.6,2127.4,right,5,30.99
1783377568.6,2127.4,right,6,31.14
1783377568.6,2127.4,right,7,28.58
1783377573.7,2132.4,left,imu,31.83
1783377573.7,2132.4,left,0,25.20
1783377573.7,2132.4,left,1,27.60
1783377573.7,2132.4,left,2,29.25
1783377573.7,2132.4,left,3,30.83
1783377573.7,2132.4,left,4,30.68
1783377573.7,2132.4,left,5,31.10
1783377573.7,2132.4,left,6,32.41
1783377573.7,2132.4,left,7,28.80
1783377573.7,2132.4,right,imu,31.73
1783377573.7,2132.4,right,0,26.29
1783377573.7,2132.4,right,1,26.71
1783377573.7,2132.4,right,2,29.09
1783377573.7,2132.4,right,3,30.75
1783377573.7,2132.4,right,4,29.92
1783377573.7,2132.4,right,5,30.99
1783377573.7,2132.4,right,6,31.14
1783377573.7,2132.4,right,7,28.50
1783377578.8,2137.5,left,imu,31.83
1783377578.8,2137.5,left,0,25.20
1783377578.8,2137.5,left,1,27.68
1783377578.8,2137.5,left,2,29.25
1783377578.8,2137.5,left,3,30.83
1783377578.8,2137.5,left,4,30.68
1783377578.8,2137.5,left,5,31.02
1783377578.8,2137.5,left,6,32.41
1783377578.8,2137.5,left,7,28.80
1783377578.8,2137.5,right,imu,31.54
1783377578.8,2137.5,right,0,26.29
1783377578.8,2137.5,right,1,26.71
1783377578.8,2137.5,right,2,29.09
1783377578.8,2137.5,right,3,30.75
1783377578.8,2137.5,right,4,29.92
1783377578.8,2137.5,right,5,31.06
1783377578.8,2137.5,right,6,31.06
1783377578.8,2137.5,right,7,28.50
1783377583.8,2142.6,left,imu,31.97
1783377583.8,2142.6,left,0,25.20
1783377583.8,2142.6,left,1,27.68
1783377583.8,2142.6,left,2,29.33
1783377583.8,2142.6,left,3,30.83
1783377583.8,2142.6,left,4,30.68
1783377583.8,2142.6,left,5,31.10
1783377583.8,2142.6,left,6,32.41
1783377583.8,2142.6,left,7,28.80
1783377583.8,2142.6,right,imu,31.93
1783377583.8,2142.6,right,0,26.29
1783377583.8,2142.6,right,1,26.71
1783377583.8,2142.6,right,2,29.09
1783377583.8,2142.6,right,3,30.75
1783377583.8,2142.6,right,4,29.92
1783377583.8,2142.6,right,5,30.99
1783377583.8,2142.6,right,6,31.06
1783377583.8,2142.6,right,7,28.50
1783377588.9,2147.6,left,imu,31.78
1783377588.9,2147.6,left,0,25.20
1783377588.9,2147.6,left,1,27.60
1783377588.9,2147.6,left,2,29.25
1783377588.9,2147.6,left,3,30.83
1783377588.9,2147.6,left,4,30.68
1783377588.9,2147.6,left,5,31.10
1783377588.9,2147.6,left,6,32.41
1783377588.9,2147.6,left,7,28.80
1783377588.9,2147.6,right,imu,31.83
1783377588.9,2147.6,right,0,26.29
1783377588.9,2147.6,right,1,26.71
1783377588.9,2147.6,right,2,29.09
1783377588.9,2147.6,right,3,30.75
1783377588.9,2147.6,right,4,29.92
1783377588.9,2147.6,right,5,30.99
1783377588.9,2147.6,right,6,31.06
1783377588.9,2147.6,right,7,28.50
1783377593.9,2152.7,left,imu,31.93
1783377593.9,2152.7,left,0,25.20
1783377593.9,2152.7,left,1,27.68
1783377593.9,2152.7,left,2,29.33
1783377593.9,2152.7,left,3,30.83
1783377593.9,2152.7,left,4,30.68
1783377593.9,2152.7,left,5,31.10
1783377593.9,2152.7,left,6,32.41
1783377593.9,2152.7,left,7,28.80
1783377593.9,2152.7,right,imu,31.78
1783377593.9,2152.7,right,0,26.29
1783377593.9,2152.7,right,1,26.71
1783377593.9,2152.7,right,2,29.09
1783377593.9,2152.7,right,3,30.75
1783377593.9,2152.7,right,4,29.92
1783377593.9,2152.7,right,5,30.91
1783377593.9,2152.7,right,6,31.06
1783377593.9,2152.7,right,7,28.50
1783377599.0,2157.8,left,imu,31.83
1783377599.0,2157.8,left,0,25.20
1783377599.0,2157.8,left,1,27.60
1783377599.0,2157.8,left,2,29.25
1783377599.0,2157.8,left,3,30.83
1783377599.0,2157.8,left,4,30.68
1783377599.0,2157.8,left,5,31.02
1783377599.0,2157.8,left,6,32.41
1783377599.0,2157.8,left,7,28.80
1783377599.0,2157.8,right,imu,31.45
1783377599.0,2157.8,right,0,26.29
1783377599.0,2157.8,right,1,26.71
1783377599.0,2157.8,right,2,29.09
1783377599.0,2157.8,right,3,30.75
1783377599.0,2157.8,right,4,29.92
1783377599.0,2157.8,right,5,30.99
1783377599.0,2157.8,right,6,31.14
1783377599.0,2157.8,right,7,28.50
1783377604.1,2162.8,left,imu,31.78
1783377604.1,2162.8,left,0,25.12
1783377604.1,2162.8,left,1,27.60
1783377604.1,2162.8,left,2,29.25
1783377604.1,2162.8,left,3,30.83
1783377604.1,2162.8,left,4,30.76
1783377604.1,2162.8,left,5,31.02
1783377604.1,2162.8,left,6,32.41
1783377604.1,2162.8,left,7,28.88
1783377604.1,2162.8,right,imu,31.59
1783377604.1,2162.8,right,0,26.29
1783377604.1,2162.8,right,1,26.71
1783377604.1,2162.8,right,2,29.09
1783377604.1,2162.8,right,3,30.75
1783377604.1,2162.8,right,4,29.92
1783377604.1,2162.8,right,5,30.99
1783377604.1,2162.8,right,6,31.14
1783377604.1,2162.8,right,7,28.43
1783377609.1,2167.9,left,imu,31.78
1783377609.1,2167.9,left,0,25.20
1783377609.1,2167.9,left,1,27.60
1783377609.1,2167.9,left,2,29.33
1783377609.1,2167.9,left,3,30.83
1783377609.1,2167.9,left,4,30.76
1783377609.1,2167.9,left,5,31.02
1783377609.1,2167.9,left,6,32.41
1783377609.1,2167.9,left,7,28.73
1783377609.1,2167.9,right,imu,31.78
1783377609.1,2167.9,right,0,26.29
1783377609.1,2167.9,right,1,26.71
1783377609.1,2167.9,right,2,29.09
1783377609.1,2167.9,right,3,30.75
1783377609.1,2167.9,right,4,29.92
1783377609.1,2167.9,right,5,30.91
1783377609.1,2167.9,right,6,31.14
1783377609.1,2167.9,right,7,28.43
1783377614.2,2172.9,left,imu,31.83
1783377614.2,2172.9,left,0,25.20
1783377614.2,2172.9,left,1,27.68
1783377614.2,2172.9,left,2,29.33
1783377614.2,2172.9,left,3,30.83
1783377614.2,2172.9,left,4,30.68
1783377614.2,2172.9,left,5,31.02
1783377614.2,2172.9,left,6,32.34
1783377614.2,2172.9,left,7,28.80
1783377614.2,2172.9,right,imu,31.73
1783377614.2,2172.9,right,0,26.29
1783377614.2,2172.9,right,1,26.71
1783377614.2,2172.9,right,2,29.09
1783377614.2,2172.9,right,3,30.75
1783377614.2,2172.9,right,4,29.92
1783377614.2,2172.9,right,5,30.91
1783377614.2,2172.9,right,6,31.14
1783377614.2,2172.9,right,7,28.50
1783377619.3,2178.0,left,imu,31.45
1783377619.3,2178.0,left,0,25.20
1783377619.3,2178.0,left,1,27.68
1783377619.3,2178.0,left,2,29.25
1783377619.3,2178.0,left,3,30.83
1783377619.3,2178.0,left,4,30.68
1783377619.3,2178.0,left,5,31.02
1783377619.3,2178.0,left,6,32.34
1783377619.3,2178.0,left,7,28.80
1783377619.3,2178.0,right,imu,31.73
1783377619.3,2178.0,right,0,26.29
1783377619.3,2178.0,right,1,26.71
1783377619.3,2178.0,right,2,29.09
1783377619.3,2178.0,right,3,30.75
1783377619.3,2178.0,right,4,29.92
1783377619.3,2178.0,right,5,30.91
1783377619.3,2178.0,right,6,31.14
1783377619.3,2178.0,right,7,28.43
1783377624.3,2183.1,left,imu,31.64
1783377624.3,2183.1,left,0,25.20
1783377624.3,2183.1,left,1,27.68
1783377624.3,2183.1,left,2,29.25
1783377624.3,2183.1,left,3,30.83
1783377624.3,2183.1,left,4,30.76
1783377624.3,2183.1,left,5,31.02
1783377624.3,2183.1,left,6,32.41
1783377624.3,2183.1,left,7,28.80
1783377624.3,2183.1,right,imu,31.64
1783377624.3,2183.1,right,0,26.29
1783377624.3,2183.1,right,1,26.71
1783377624.3,2183.1,right,2,29.09
1783377624.3,2183.1,right,3,30.75
1783377624.3,2183.1,right,4,29.92
1783377624.3,2183.1,right,5,30.99
1783377624.3,2183.1,right,6,31.14
1783377624.3,2183.1,right,7,28.43
1783377629.4,2188.1,left,imu,31.64
1783377629.4,2188.1,left,0,25.20
1783377629.4,2188.1,left,1,27.52
1783377629.4,2188.1,left,2,29.25
1783377629.4,2188.1,left,3,30.83
1783377629.4,2188.1,left,4,30.76
1783377629.4,2188.1,left,5,31.02
1783377629.4,2188.1,left,6,32.34
1783377629.4,2188.1,left,7,28.80
1783377629.4,2188.1,right,imu,31.78
1783377629.4,2188.1,right,0,26.29
1783377629.4,2188.1,right,1,26.71
1783377629.4,2188.1,right,2,29.09
1783377629.4,2188.1,right,3,30.75
1783377629.4,2188.1,right,4,29.92
1783377629.4,2188.1,right,5,30.99
1783377629.4,2188.1,right,6,31.14
1783377629.4,2188.1,right,7,28.50
1783377634.4,2193.2,left,imu,31.73
1783377634.4,2193.2,left,0,25.20
1783377634.4,2193.2,left,1,27.60
1783377634.4,2193.2,left,2,29.33
1783377634.4,2193.2,left,3,30.83
1783377634.4,2193.2,left,4,30.61
1783377634.4,2193.2,left,5,31.02
1783377634.4,2193.2,left,6,32.41
1783377634.4,2193.2,left,7,28.88
1783377634.4,2193.2,right,imu,31.93
1783377634.4,2193.2,right,0,26.29
1783377634.4,2193.2,right,1,26.71
1783377634.4,2193.2,right,2,29.09
1783377634.4,2193.2,right,3,30.75
1783377634.4,2193.2,right,4,29.92
1783377634.4,2193.2,right,5,30.91
1783377634.4,2193.2,right,6,31.14
1783377634.4,2193.2,right,7,28.43
1783377639.5,2198.3,left,imu,31.97
1783377639.5,2198.3,left,0,25.20
1783377639.5,2198.3,left,1,27.60
1783377639.5,2198.3,left,2,29.33
1783377639.5,2198.3,left,3,30.83
1783377639.5,2198.3,left,4,30.68
1783377639.5,2198.3,left,5,31.02
1783377639.5,2198.3,left,6,32.34
1783377639.5,2198.3,left,7,28.80
1783377639.5,2198.3,right,imu,31.64
1783377639.5,2198.3,right,0,26.29
1783377639.5,2198.3,right,1,26.71
1783377639.5,2198.3,right,2,29.09
1783377639.5,2198.3,right,3,30.75
1783377639.5,2198.3,right,4,29.92
1783377639.5,2198.3,right,5,30.99
1783377639.5,2198.3,right,6,31.14
1783377639.5,2198.3,right,7,28.50
1783377644.6,2203.3,left,imu,31.93
1783377644.6,2203.3,left,0,25.20
1783377644.6,2203.3,left,1,27.60
1783377644.6,2203.3,left,2,29.33
1783377644.6,2203.3,left,3,30.83
1783377644.6,2203.3,left,4,30.68
1783377644.6,2203.3,left,5,31.02
1783377644.6,2203.3,left,6,32.34
1783377644.6,2203.3,left,7,28.80
1783377644.6,2203.3,right,imu,31.54
1783377644.6,2203.3,right,0,26.29
1783377644.6,2203.3,right,1,26.71
1783377644.6,2203.3,right,2,29.09
1783377644.6,2203.3,right,3,30.75
1783377644.6,2203.3,right,4,29.92
1783377644.6,2203.3,right,5,30.91
1783377644.6,2203.3,right,6,31.14
1783377644.6,2203.3,right,7,28.43
1783377649.6,2208.4,left,imu,31.54
1783377649.6,2208.4,left,0,25.12
1783377649.6,2208.4,left,1,27.60
1783377649.6,2208.4,left,2,29.33
1783377649.6,2208.4,left,3,30.83
1783377649.6,2208.4,left,4,30.61
1783377649.6,2208.4,left,5,31.02
1783377649.6,2208.4,left,6,32.34
1783377649.6,2208.4,left,7,28.80
1783377649.6,2208.4,right,imu,31.93
1783377649.6,2208.4,right,0,26.29
1783377649.6,2208.4,right,1,26.71
1783377649.6,2208.4,right,2,29.09
1783377649.6,2208.4,right,3,30.75
1783377649.6,2208.4,right,4,29.92
1783377649.6,2208.4,right,5,30.91
1783377649.6,2208.4,right,6,31.14
1783377649.6,2208.4,right,7,28.50
1783377654.7,2213.5,left,imu,32.07
1783377654.7,2213.5,left,0,25.20
1783377654.7,2213.5,left,1,27.68
1783377654.7,2213.5,left,2,29.25
1783377654.7,2213.5,left,3,30.83
1783377654.7,2213.5,left,4,30.61
1783377654.7,2213.5,left,5,31.02
1783377654.7,2213.5,left,6,32.41
1783377654.7,2213.5,left,7,28.73
1783377654.7,2213.5,right,imu,31.78
1783377654.7,2213.5,right,0,26.29
1783377654.7,2213.5,right,1,26.71
1783377654.7,2213.5,right,2,29.09
1783377654.7,2213.5,right,3,30.75
1783377654.7,2213.5,right,4,29.92
1783377654.7,2213.5,right,5,30.99
1783377654.7,2213.5,right,6,31.06
1783377654.7,2213.5,right,7,28.50
1783377659.8,2218.5,left,imu,31.78
1783377659.8,2218.5,left,0,25.12
1783377659.8,2218.5,left,1,27.60
1783377659.8,2218.5,left,2,29.33
1783377659.8,2218.5,left,3,30.83
1783377659.8,2218.5,left,4,30.61
1783377659.8,2218.5,left,5,31.02
1783377659.8,2218.5,left,6,32.34
1783377659.8,2218.5,left,7,28.80
1783377659.8,2218.5,right,imu,31.93
1783377659.8,2218.5,right,0,26.29
1783377659.8,2218.5,right,1,26.71
1783377659.8,2218.5,right,2,29.09
1783377659.8,2218.5,right,3,30.67
1783377659.8,2218.5,right,4,29.92
1783377659.8,2218.5,right,5,30.91
1783377659.8,2218.5,right,6,31.14
1783377659.8,2218.5,right,7,28.50
1783377664.8,2223.6,left,imu,31.97
1783377664.8,2223.6,left,0,25.20
1783377664.8,2223.6,left,1,27.60
1783377664.8,2223.6,left,2,29.33
1783377664.8,2223.6,left,3,30.83
1783377664.8,2223.6,left,4,30.61
1783377664.8,2223.6,left,5,31.02
1783377664.8,2223.6,left,6,32.34
1783377664.8,2223.6,left,7,28.73
1783377664.8,2223.6,right,imu,31.78
1783377664.8,2223.6,right,0,26.29
1783377664.8,2223.6,right,1,26.71
1783377664.8,2223.6,right,2,29.09
1783377664.8,2223.6,right,3,30.67
1783377664.8,2223.6,right,4,29.92
1783377664.8,2223.6,right,5,30.99
1783377664.8,2223.6,right,6,31.14
1783377664.8,2223.6,right,7,28.43
1783377669.9,2228.6,left,imu,31.93
1783377669.9,2228.6,left,0,25.12
1783377669.9,2228.6,left,1,27.60
1783377669.9,2228.6,left,2,29.33
1783377669.9,2228.6,left,3,30.83
1783377669.9,2228.6,left,4,30.61
1783377669.9,2228.6,left,5,31.02
1783377669.9,2228.6,left,6,32.34
1783377669.9,2228.6,left,7,28.73
1783377669.9,2228.6,right,imu,31.73
1783377669.9,2228.6,right,0,26.29
1783377669.9,2228.6,right,1,26.71
1783377669.9,2228.6,right,2,29.09
1783377669.9,2228.6,right,3,30.75
1783377669.9,2228.6,right,4,29.92
1783377669.9,2228.6,right,5,30.91
1783377669.9,2228.6,right,6,31.14
1783377669.9,2228.6,right,7,28.43
1783377675.0,2233.7,left,imu,31.97
1783377675.0,2233.7,left,0,25.12
1783377675.0,2233.7,left,1,27.52
1783377675.0,2233.7,left,2,29.33
1783377675.0,2233.7,left,3,30.83
1783377675.0,2233.7,left,4,30.61
1783377675.0,2233.7,left,5,31.10
1783377675.0,2233.7,left,6,32.34
1783377675.0,2233.7,left,7,28.80
1783377675.0,2233.7,right,imu,31.78
1783377675.0,2233.7,right,0,26.29
1783377675.0,2233.7,right,1,26.71
1783377675.0,2233.7,right,2,29.09
1783377675.0,2233.7,right,3,30.75
1783377675.0,2233.7,right,4,29.92
1783377675.0,2233.7,right,5,30.91
1783377675.0,2233.7,right,6,31.14
1783377675.0,2233.7,right,7,28.43
1783377680.0,2238.8,left,imu,31.78
1783377680.0,2238.8,left,0,25.20
1783377680.0,2238.8,left,1,27.60
1783377680.0,2238.8,left,2,29.33
1783377680.0,2238.8,left,3,30.83
1783377680.0,2238.8,left,4,30.68
1783377680.0,2238.8,left,5,31.02
1783377680.0,2238.8,left,6,32.41
1783377680.0,2238.8,left,7,28.80
1783377680.0,2238.8,right,imu,31.45
1783377680.0,2238.8,right,0,26.29
1783377680.0,2238.8,right,1,26.71
1783377680.0,2238.8,right,2,29.09
1783377680.0,2238.8,right,3,30.67
1783377680.0,2238.8,right,4,29.92
1783377680.0,2238.8,right,5,30.91
1783377680.0,2238.8,right,6,31.14
1783377680.0,2238.8,right,7,28.43
1783377685.1,2243.8,left,imu,31.78
1783377685.1,2243.8,left,0,25.12
1783377685.1,2243.8,left,1,27.52
1783377685.1,2243.8,left,2,29.33
1783377685.1,2243.8,left,3,30.83
1783377685.1,2243.8,left,4,30.61
1783377685.1,2243.8,left,5,31.02
1783377685.1,2243.8,left,6,32.34
1783377685.1,2243.8,left,7,28.73
1783377685.1,2243.8,right,imu,31.73
1783377685.1,2243.8,right,0,26.29
1783377685.1,2243.8,right,1,26.71
1783377685.1,2243.8,right,2,29.09
1783377685.1,2243.8,right,3,30.75
1783377685.1,2243.8,right,4,29.92
1783377685.1,2243.8,right,5,30.91
1783377685.1,2243.8,right,6,31.06
1783377685.1,2243.8,right,7,28.50
1783377690.2,2248.9,left,imu,31.78
1783377690.2,2248.9,left,0,25.12
1783377690.2,2248.9,left,1,27.45
1783377690.2,2248.9,left,2,29.33
1783377690.2,2248.9,left,3,30.83
1783377690.2,2248.9,left,4,30.68
1783377690.2,2248.9,left,5,31.02
1783377690.2,2248.9,left,6,32.41
1783377690.2,2248.9,left,7,28.73
1783377690.2,2248.9,right,imu,31.45
1783377690.2,2248.9,right,0,26.29
1783377690.2,2248.9,right,1,26.63
1783377690.2,2248.9,right,2,29.09
1783377690.2,2248.9,right,3,30.67
1783377690.2,2248.9,right,4,29.92
1783377690.2,2248.9,right,5,30.91
1783377690.2,2248.9,right,6,31.14
1783377690.2,2248.9,right,7,28.43
1783377695.2,2254.0,left,imu,31.78
1783377695.2,2254.0,left,0,25.12
1783377695.2,2254.0,left,1,27.45
1783377695.2,2254.0,left,2,29.33
1783377695.2,2254.0,left,3,30.83
1783377695.2,2254.0,left,4,30.61
1783377695.2,2254.0,left,5,31.02
1783377695.2,2254.0,left,6,32.34
1783377695.2,2254.0,left,7,28.73
1783377695.2,2254.0,right,imu,31.93
1783377695.2,2254.0,right,0,26.29
1783377695.2,2254.0,right,1,26.71
1783377695.2,2254.0,right,2,29.09
1783377695.2,2254.0,right,3,30.67
1783377695.2,2254.0,right,4,29.92
1783377695.2,2254.0,right,5,30.91
1783377695.2,2254.0,right,6,31.14
1783377695.2,2254.0,right,7,28.43
1783377700.3,2259.0,left,imu,31.97
1783377700.3,2259.0,left,0,25.12
1783377700.3,2259.0,left,1,27.52
1783377700.3,2259.0,left,2,29.33
1783377700.3,2259.0,left,3,30.83
1783377700.3,2259.0,left,4,30.61
1783377700.3,2259.0,left,5,31.02
1783377700.3,2259.0,left,6,32.34
1783377700.3,2259.0,left,7,28.73
1783377700.3,2259.0,right,imu,31.78
1783377700.3,2259.0,right,0,26.29
1783377700.3,2259.0,right,1,26.71
1783377700.3,2259.0,right,2,29.09
1783377700.3,2259.0,right,3,30.67
1783377700.3,2259.0,right,4,29.92
1783377700.3,2259.0,right,5,30.91
1783377700.3,2259.0,right,6,31.06
1783377700.3,2259.0,right,7,28.43
1783377705.4,2264.1,left,imu,31.78
1783377705.4,2264.1,left,0,25.12
1783377705.4,2264.1,left,1,27.52
1783377705.4,2264.1,left,2,29.33
1783377705.4,2264.1,left,3,30.83
1783377705.4,2264.1,left,4,30.68
1783377705.4,2264.1,left,5,31.02
1783377705.4,2264.1,left,6,32.34
1783377705.4,2264.1,left,7,28.73
1783377705.4,2264.1,right,imu,31.54
1783377705.4,2264.1,right,0,26.29
1783377705.4,2264.1,right,1,26.71
1783377705.4,2264.1,right,2,29.09
1783377705.4,2264.1,right,3,30.67
1783377705.4,2264.1,right,4,29.92
1783377705.4,2264.1,right,5,30.91
1783377705.4,2264.1,right,6,31.06
1783377705.4,2264.1,right,7,28.43
1783377710.4,2269.2,left,imu,31.64
1783377710.4,2269.2,left,0,25.12
1783377710.4,2269.2,left,1,27.45
1783377710.4,2269.2,left,2,29.33
1783377710.4,2269.2,left,3,30.83
1783377710.4,2269.2,left,4,30.61
1783377710.4,2269.2,left,5,31.02
1783377710.4,2269.2,left,6,32.34
1783377710.4,2269.2,left,7,28.80
1783377710.4,2269.2,right,imu,31.78
1783377710.4,2269.2,right,0,26.29
1783377710.4,2269.2,right,1,26.63
1783377710.4,2269.2,right,2,29.09
1783377710.4,2269.2,right,3,30.67
1783377710.4,2269.2,right,4,29.92
1783377710.4,2269.2,right,5,30.91
1783377710.4,2269.2,right,6,31.06
1783377710.4,2269.2,right,7,28.43
1783377715.5,2274.2,left,imu,31.97
1783377715.5,2274.2,left,0,25.12
1783377715.5,2274.2,left,1,27.45
1783377715.5,2274.2,left,2,29.33
1783377715.5,2274.2,left,3,30.83
1783377715.5,2274.2,left,4,30.61
1783377715.5,2274.2,left,5,31.02
1783377715.5,2274.2,left,6,32.34
1783377715.5,2274.2,left,7,28.73
1783377715.5,2274.2,right,imu,31.78
1783377715.5,2274.2,right,0,26.29
1783377715.5,2274.2,right,1,26.71
1783377715.5,2274.2,right,2,29.09
1783377715.5,2274.2,right,3,30.67
1783377715.5,2274.2,right,4,29.92
1783377715.5,2274.2,right,5,30.91
1783377715.5,2274.2,right,6,31.06
1783377715.5,2274.2,right,7,28.43
1783377720.5,2279.3,left,imu,31.73
1783377720.5,2279.3,left,0,25.12
1783377720.5,2279.3,left,1,27.37
1783377720.5,2279.3,left,2,29.33
1783377720.5,2279.3,left,3,30.83
1783377720.5,2279.3,left,4,30.68
1783377720.5,2279.3,left,5,31.02
1783377720.5,2279.3,left,6,32.34
1783377720.5,2279.3,left,7,28.73
1783377720.5,2279.3,right,imu,31.83
1783377720.5,2279.3,right,0,26.29
1783377720.5,2279.3,right,1,26.71
1783377720.5,2279.3,right,2,29.09
1783377720.5,2279.3,right,3,30.67
1783377720.5,2279.3,right,4,29.92
1783377720.5,2279.3,right,5,30.91
1783377720.5,2279.3,right,6,31.06
1783377720.5,2279.3,right,7,28.43
1783377725.6,2284.4,left,imu,31.64
1783377725.6,2284.4,left,0,25.12
1783377725.6,2284.4,left,1,27.45
